family,regime,model,mode,domain,split,tokenizer_a,tokenizer_b,num_problems,method_a_mean,method_b_mean,mean_diff_b_minus_a,ci95_low,ci95_high,a_better_problem_count,b_better_problem_count,p_value,test,holm_p_value,significant_0_05,holm_family
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-interpolation,wl,random,9,0.2222222222222222,0.1111111111111111,-0.1111111111111111,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-extrapolation,wl,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,validation,wl,random,24,1.0,0.75,-0.25,-0.4166666666666667,-0.08333333333333333,6,0,0.031548422578871055,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-interpolation,wl,random,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-extrapolation,wl,random,219,0.2146118721461187,0.8127853881278538,0.5981735159817352,0.5251141552511416,0.6666666666666666,7,138,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,validation,simhash,shortest_path,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-interpolation,simhash,shortest_path,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-extrapolation,simhash,shortest_path,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,validation,simhash,shortest_path,2,0.5,1.0,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-interpolation,simhash,shortest_path,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-extrapolation,simhash,shortest_path,16,0.1875,0.625,0.4375,0.1875,0.6875,0,7,0.014949252537373132,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,validation,simhash,shortest_path,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-interpolation,simhash,shortest_path,9,0.0,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,0,2,0.4997750112494375,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-extrapolation,simhash,shortest_path,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,validation,simhash,shortest_path,24,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.5416666666666666,0,8,0.007149642517874106,Paired sign-flip on per-problem seed-mean solved outcomes,0.7221138943052847,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-interpolation,simhash,shortest_path,37,0.8108108108108109,1.0,0.1891891891891892,0.08108108108108109,0.32432432432432434,0,7,0.014249287535623219,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-extrapolation,simhash,shortest_path,219,0.2785388127853881,0.9680365296803652,0.6894977168949772,0.6255707762557078,0.7534246575342466,1,152,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,validation,simhash,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-interpolation,simhash,graphbpe,3,0.0,0.7777777777777777,0.7777777777777777,0.3333333333333333,1.0,0,3,0.25408729563521826,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-extrapolation,simhash,graphbpe,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,validation,simhash,graphbpe,2,0.5,1.0,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-interpolation,simhash,graphbpe,3,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-extrapolation,simhash,graphbpe,16,0.1875,1.0,0.8125,0.625,1.0,0,13,0.00024998750062496874,Paired sign-flip on per-problem seed-mean solved outcomes,0.027498625068746563,True,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,validation,simhash,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-interpolation,simhash,graphbpe,9,0.0,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,0,2,0.5025748712564372,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-extrapolation,simhash,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,validation,simhash,graphbpe,24,0.6666666666666666,0.5416666666666666,-0.125,-0.3333333333333333,0.08333333333333333,5,2,0.45312734363281837,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-interpolation,simhash,graphbpe,37,0.8108108108108109,0.7567567567567568,-0.05405405405405406,-0.21621621621621623,0.10810810810810811,6,4,0.7544122793860307,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-extrapolation,simhash,graphbpe,219,0.2785388127853881,0.0958904109589041,-0.182648401826484,-0.2465753424657534,-0.1232876712328767,47,7,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,validation,simhash,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-interpolation,simhash,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-extrapolation,simhash,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,validation,simhash,random,2,0.5,1.0,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-interpolation,simhash,random,3,0.6666666666666666,0.6666666666666666,0.0,-1.0,1.0,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-extrapolation,simhash,random,16,0.1875,0.875,0.6875,0.4375,0.875,0,11,0.001399930003499825,Paired sign-flip on per-problem seed-mean solved outcomes,0.14839258037098144,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,validation,simhash,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-interpolation,simhash,random,9,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-extrapolation,simhash,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,validation,simhash,random,24,0.6666666666666666,0.75,0.08333333333333333,-0.16666666666666666,0.2916666666666667,3,5,0.7244637768111595,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-interpolation,simhash,random,37,0.8108108108108109,1.0,0.1891891891891892,0.08108108108108109,0.32432432432432434,0,7,0.015999200039998,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-extrapolation,simhash,random,219,0.2785388127853881,0.8127853881278538,0.5342465753424658,0.45662100456621,0.6073059360730594,7,124,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,validation,shortest_path,graphbpe,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-interpolation,shortest_path,graphbpe,3,0.0,0.7777777777777777,0.7777777777777777,0.3333333333333333,1.0,0,3,0.2509374531273436,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-extrapolation,shortest_path,graphbpe,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,validation,shortest_path,graphbpe,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-interpolation,shortest_path,graphbpe,3,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-extrapolation,shortest_path,graphbpe,16,0.625,1.0,0.375,0.125,0.625,0,6,0.030448477576121194,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,validation,shortest_path,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-interpolation,shortest_path,graphbpe,9,0.2222222222222222,0.2222222222222222,0.0,-0.3333333333333333,0.3333333333333333,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-extrapolation,shortest_path,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,validation,shortest_path,graphbpe,24,1.0,0.5416666666666666,-0.4583333333333333,-0.6666666666666666,-0.25,11,0,0.0009499525023748813,Paired sign-flip on per-problem seed-mean solved outcomes,0.10259487025648718,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-interpolation,shortest_path,graphbpe,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.004149792510374482,Paired sign-flip on per-problem seed-mean solved outcomes,0.4274286285685716,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-extrapolation,shortest_path,graphbpe,219,0.9680365296803652,0.0958904109589041,-0.8721461187214612,-0.91324200913242,-0.8264840182648402,191,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,validation,shortest_path,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-interpolation,shortest_path,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-extrapolation,shortest_path,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,validation,shortest_path,random,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-interpolation,shortest_path,random,3,0.6666666666666666,0.6666666666666666,0.0,-1.0,1.0,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-extrapolation,shortest_path,random,16,0.625,0.875,0.25,0.0625,0.43906249999997726,0,4,0.12469376531173441,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,validation,shortest_path,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-interpolation,shortest_path,random,9,0.2222222222222222,0.1111111111111111,-0.1111111111111111,-0.4444444444444444,0.2222222222222222,2,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-extrapolation,shortest_path,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,validation,shortest_path,random,24,1.0,0.75,-0.25,-0.4166666666666667,-0.08333333333333333,6,0,0.032098395080245985,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-interpolation,shortest_path,random,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-extrapolation,shortest_path,random,219,0.9680365296803652,0.8127853881278538,-0.1552511415525114,-0.2100456621004566,-0.1004566210045662,40,6,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,validation,graphbpe,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-interpolation,graphbpe,random,3,0.7777777777777777,0.0,-0.7777777777777777,-1.0,-0.3333333333333333,3,0,0.2519874006299685,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,blocks,test-extrapolation,graphbpe,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,validation,graphbpe,random,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-interpolation,graphbpe,random,3,1.0,0.6666666666666666,-0.3333333333333333,-1.0,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,gripper,test-extrapolation,graphbpe,random,16,1.0,0.875,-0.125,-0.3125,0.0,2,0,0.49967501624918753,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,validation,graphbpe,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-interpolation,graphbpe,random,9,0.2222222222222222,0.1111111111111111,-0.1111111111111111,-0.4444444444444444,0.2222222222222222,2,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,logistics,test-extrapolation,graphbpe,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,validation,graphbpe,random,24,0.5416666666666666,0.75,0.20833333333333334,-0.041666666666666664,0.4583333333333333,2,7,0.18354082295885205,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-interpolation,graphbpe,random,37,0.7567567567567568,1.0,0.24324324324324326,0.10810810810810811,0.3783783783783784,0,9,0.004449777511124443,Paired sign-flip on per-problem seed-mean solved outcomes,0.45387730613469324,False,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::state,all_domains,xgboost,state,visitall-from-everywhere,test-extrapolation,graphbpe,random,219,0.0958904109589041,0.8127853881278538,0.7168949771689498,0.6529680365296804,0.776255707762557,2,159,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::state
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,validation,wl,simhash,3,0.6666666666666666,0.0,-0.6666666666666666,-1.0,0.0,2,0,0.5065746712664366,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-interpolation,wl,simhash,3,1.0,0.0,-1.0,-1.0,-1.0,3,0,0.25288735563221837,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-extrapolation,wl,simhash,20,0.6,0.0,-0.6,-0.8,-0.4,12,0,0.000599970001499925,Paired sign-flip on per-problem seed-mean solved outcomes,0.06299685015749212,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,validation,wl,simhash,2,0.0,0.5,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-interpolation,wl,simhash,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-extrapolation,wl,simhash,16,0.0,0.375,0.375,0.125,0.625,0,6,0.03064846757662117,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,validation,wl,simhash,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-interpolation,wl,simhash,9,0.2222222222222222,0.0,-0.2222222222222222,-0.5555555555555556,0.0,2,0,0.4964751762411879,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-extrapolation,wl,simhash,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,validation,wl,simhash,24,1.0,0.4583333333333333,-0.5416666666666666,-0.75,-0.3333333333333333,13,0,9.99950002499875e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.011099445027748612,True,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-interpolation,wl,simhash,37,1.0,0.7027027027027027,-0.2972972972972973,-0.4594594594594595,-0.16216216216216217,11,0,0.0009499525023748813,Paired sign-flip on per-problem seed-mean solved outcomes,0.0968951552422379,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,test-extrapolation,wl,simhash,219,1.0,0.0639269406392694,-0.9360730593607306,-0.9680365296803652,-0.9041095890410958,205,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,validation,wl,shortest_path,3,0.6666666666666666,0.0,-0.6666666666666666,-1.0,0.0,2,0,0.495925203739813,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-interpolation,wl,shortest_path,3,1.0,0.0,-1.0,-1.0,-1.0,3,0,0.24988750562471876,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,blocks,test-extrapolation,wl,shortest_path,20,0.6,0.0,-0.6,-0.8,-0.4,12,0,0.0008499575021248938,Paired sign-flip on per-problem seed-mean solved outcomes,0.08839558022098895,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,validation,wl,shortest_path,2,0.0,0.5,0.5,0.0,1.0,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-interpolation,wl,shortest_path,3,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0,2,0.5011249437528124,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,gripper,test-extrapolation,wl,shortest_path,16,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,validation,wl,shortest_path,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-interpolation,wl,shortest_path,9,0.2222222222222222,0.0,-0.2222222222222222,-0.5555555555555556,0.0,2,0,0.49287535623218837,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,logistics,test-extrapolation,wl,shortest_path,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
pairwise::all_domains::xgboost::delta,all_domains,xgboost,delta,visitall-from-everywhere,validation,wl,shortest_path,24,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::xgboost::delta
