regime,seed,tokenizer,model,mode,domain,split,embedding_dim,fit_strategy,result_file,num_problems,solved_rate,exec_rate,avg_plan_len
domain_dependent,37,wl,xgboost,state,logistics,test-interpolation,552,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_state\logistics_graphs_test-interpolation_state_results.json,9,0.1111111111111111,1.0,121.44444444444444
domain_dependent,37,wl,xgboost,state,logistics,test-extrapolation,552,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_state\logistics_graphs_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,37,wl,xgboost,state,visitall-from-everywhere,validation,138,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_state\visitall-from-everywhere_graphs_validation_state_results.json,24,1.0,1.0,19.125
domain_dependent,37,wl,xgboost,state,visitall-from-everywhere,test-interpolation,138,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_state\visitall-from-everywhere_graphs_test-interpolation_state_results.json,37,1.0,1.0,8.81081081081081
domain_dependent,37,wl,xgboost,state,visitall-from-everywhere,test-extrapolation,138,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_state\visitall-from-everywhere_graphs_test-extrapolation_state_results.json,219,0.1963470319634703,1.0,392.81278538812785
domain_dependent,37,wl,xgboost,delta,blocks,validation,172,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\blocks_graphs_validation_delta_results.json,3,0.6666666666666666,1.0,44.666666666666664
domain_dependent,37,wl,xgboost,delta,blocks,test-interpolation,172,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\blocks_graphs_test-interpolation_delta_results.json,3,1.0,1.0,12.666666666666666
domain_dependent,37,wl,xgboost,delta,blocks,test-extrapolation,172,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\blocks_graphs_test-extrapolation_delta_results.json,20,0.7,1.0,71.8
domain_dependent,37,wl,xgboost,delta,gripper,validation,302,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\gripper_graphs_validation_delta_results.json,2,1.0,1.0,47.0
domain_dependent,37,wl,xgboost,delta,gripper,test-interpolation,302,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\gripper_graphs_test-interpolation_delta_results.json,3,1.0,1.0,29.0
domain_dependent,37,wl,xgboost,delta,gripper,test-extrapolation,302,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\gripper_graphs_test-extrapolation_delta_results.json,16,1.0,1.0,117.0
domain_dependent,37,wl,xgboost,delta,logistics,validation,552,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\logistics_graphs_validation_delta_results.json,4,0.0,1.0,150.0
domain_dependent,37,wl,xgboost,delta,logistics,test-interpolation,552,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\logistics_graphs_test-interpolation_delta_results.json,9,0.2222222222222222,1.0,122.55555555555556
domain_dependent,37,wl,xgboost,delta,logistics,test-extrapolation,552,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\logistics_graphs_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,37,wl,xgboost,delta,visitall-from-everywhere,validation,138,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\visitall-from-everywhere_graphs_validation_delta_results.json,24,1.0,1.0,18.833333333333332
domain_dependent,37,wl,xgboost,delta,visitall-from-everywhere,test-interpolation,138,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\visitall-from-everywhere_graphs_test-interpolation_delta_results.json,37,1.0,1.0,8.783783783783784
domain_dependent,37,wl,xgboost,delta,visitall-from-everywhere,test-extrapolation,138,domain_specific,outputs\domain_dependent\results\seed_37\wl\xgboost_delta\visitall-from-everywhere_graphs_test-extrapolation_delta_results.json,219,1.0,1.0,61.21917808219178
domain_dependent,37,simhash,lstm,state,blocks,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\blocks_simhash_validation_state_results.json,3,0.0,1.0,100.0
domain_dependent,37,simhash,lstm,state,blocks,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\blocks_simhash_test-interpolation_state_results.json,3,0.3333333333333333,1.0,81.33333333333333
domain_dependent,37,simhash,lstm,state,blocks,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\blocks_simhash_test-extrapolation_state_results.json,20,0.0,1.0,125.0
domain_dependent,37,simhash,lstm,state,gripper,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\gripper_simhash_validation_state_results.json,2,0.0,1.0,135.0
domain_dependent,37,simhash,lstm,state,gripper,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\gripper_simhash_test-interpolation_state_results.json,3,1.0,1.0,21.0
domain_dependent,37,simhash,lstm,state,gripper,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\gripper_simhash_test-extrapolation_state_results.json,16,0.5,1.0,208.75
domain_dependent,37,simhash,lstm,state,logistics,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\logistics_simhash_validation_state_results.json,4,0.0,1.0,150.0
domain_dependent,37,simhash,lstm,state,logistics,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\logistics_simhash_test-interpolation_state_results.json,9,0.2222222222222222,1.0,114.44444444444444
domain_dependent,37,simhash,lstm,state,logistics,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\logistics_simhash_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,37,simhash,lstm,state,visitall-from-everywhere,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\visitall-from-everywhere_simhash_validation_state_results.json,24,0.8333333333333334,1.0,41.916666666666664
domain_dependent,37,simhash,lstm,state,visitall-from-everywhere,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\visitall-from-everywhere_simhash_test-interpolation_state_results.json,37,0.972972972972973,1.0,13.621621621621621
domain_dependent,37,simhash,lstm,state,visitall-from-everywhere,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_state\visitall-from-everywhere_simhash_test-extrapolation_state_results.json,219,0.3242009132420091,1.0,411.3972602739726
domain_dependent,37,simhash,lstm,delta,blocks,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\blocks_simhash_validation_delta_results.json,3,0.0,1.0,100.0
domain_dependent,37,simhash,lstm,delta,blocks,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\blocks_simhash_test-interpolation_delta_results.json,3,0.0,1.0,25.333333333333332
domain_dependent,37,simhash,lstm,delta,blocks,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\blocks_simhash_test-extrapolation_delta_results.json,20,0.0,1.0,123.8
domain_dependent,37,simhash,lstm,delta,gripper,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\gripper_simhash_validation_delta_results.json,2,0.0,1.0,125.0
domain_dependent,37,simhash,lstm,delta,gripper,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\gripper_simhash_test-interpolation_delta_results.json,3,0.0,1.0,84.66666666666667
domain_dependent,37,simhash,lstm,delta,gripper,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\gripper_simhash_test-extrapolation_delta_results.json,16,0.8125,1.0,146.3125
domain_dependent,37,simhash,lstm,delta,logistics,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\logistics_simhash_validation_delta_results.json,4,0.0,1.0,150.0
domain_dependent,37,simhash,lstm,delta,logistics,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\logistics_simhash_test-interpolation_delta_results.json,9,0.0,1.0,135.66666666666666
domain_dependent,37,simhash,lstm,delta,logistics,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\logistics_simhash_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,37,simhash,lstm,delta,visitall-from-everywhere,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\visitall-from-everywhere_simhash_validation_delta_results.json,24,0.5,1.0,105.83333333333333
domain_dependent,37,simhash,lstm,delta,visitall-from-everywhere,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\visitall-from-everywhere_simhash_test-interpolation_delta_results.json,37,0.8108108108108109,1.0,24.864864864864863
domain_dependent,37,simhash,lstm,delta,visitall-from-everywhere,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\lstm_delta\visitall-from-everywhere_simhash_test-extrapolation_delta_results.json,219,0.1141552511415525,1.0,447.28767123287673
domain_dependent,37,simhash,xgboost,state,blocks,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\blocks_simhash_validation_state_results.json,3,0.0,1.0,100.0
domain_dependent,37,simhash,xgboost,state,blocks,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\blocks_simhash_test-interpolation_state_results.json,3,0.0,1.0,100.0
domain_dependent,37,simhash,xgboost,state,blocks,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\blocks_simhash_test-extrapolation_state_results.json,20,0.0,1.0,125.0
domain_dependent,37,simhash,xgboost,state,gripper,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\gripper_simhash_validation_state_results.json,2,0.0,1.0,135.0
domain_dependent,37,simhash,xgboost,state,gripper,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\gripper_simhash_test-interpolation_state_results.json,3,1.0,1.0,19.0
domain_dependent,37,simhash,xgboost,state,gripper,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\gripper_simhash_test-extrapolation_state_results.json,16,0.4375,1.0,214.8125
domain_dependent,37,simhash,xgboost,state,logistics,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\logistics_simhash_validation_state_results.json,4,0.0,1.0,150.0
domain_dependent,37,simhash,xgboost,state,logistics,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\logistics_simhash_test-interpolation_state_results.json,9,0.3333333333333333,1.0,115.77777777777777
domain_dependent,37,simhash,xgboost,state,logistics,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\logistics_simhash_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,37,simhash,xgboost,state,visitall-from-everywhere,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\visitall-from-everywhere_simhash_validation_state_results.json,24,0.625,1.0,35.666666666666664
domain_dependent,37,simhash,xgboost,state,visitall-from-everywhere,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\visitall-from-everywhere_simhash_test-interpolation_state_results.json,37,0.8918918918918919,1.0,13.108108108108109
domain_dependent,37,simhash,xgboost,state,visitall-from-everywhere,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_state\visitall-from-everywhere_simhash_test-extrapolation_state_results.json,219,0.3013698630136986,1.0,410.1689497716895
domain_dependent,37,simhash,xgboost,delta,blocks,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\blocks_simhash_validation_delta_results.json,3,0.0,1.0,100.0
domain_dependent,37,simhash,xgboost,delta,blocks,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\blocks_simhash_test-interpolation_delta_results.json,3,0.0,1.0,28.0
domain_dependent,37,simhash,xgboost,delta,blocks,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\blocks_simhash_test-extrapolation_delta_results.json,20,0.0,1.0,118.6
domain_dependent,37,simhash,xgboost,delta,gripper,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\gripper_simhash_validation_delta_results.json,2,0.0,1.0,135.0
domain_dependent,37,simhash,xgboost,delta,gripper,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\gripper_simhash_test-interpolation_delta_results.json,3,0.0,1.0,90.0
domain_dependent,37,simhash,xgboost,delta,gripper,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\gripper_simhash_test-extrapolation_delta_results.json,16,0.8125,1.0,144.6875
domain_dependent,37,simhash,xgboost,delta,logistics,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\logistics_simhash_validation_delta_results.json,4,0.0,1.0,150.0
domain_dependent,37,simhash,xgboost,delta,logistics,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\logistics_simhash_test-interpolation_delta_results.json,9,0.1111111111111111,1.0,123.0
domain_dependent,37,simhash,xgboost,delta,logistics,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\logistics_simhash_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,37,simhash,xgboost,delta,visitall-from-everywhere,validation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\visitall-from-everywhere_simhash_validation_delta_results.json,24,0.4166666666666667,1.0,110.41666666666667
domain_dependent,37,simhash,xgboost,delta,visitall-from-everywhere,test-interpolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\visitall-from-everywhere_simhash_test-interpolation_delta_results.json,37,0.8108108108108109,1.0,24.54054054054054
domain_dependent,37,simhash,xgboost,delta,visitall-from-everywhere,test-extrapolation,128,domain_specific,outputs\domain_dependent\results\seed_37\simhash\xgboost_delta\visitall-from-everywhere_simhash_test-extrapolation_delta_results.json,219,0.1187214611872146,1.0,458.6392694063927
domain_dependent,37,shortest_path,lstm,state,blocks,validation,30,domain_specific,outputs\domain_dependent\results\seed_37\shortest_path\lstm_state\blocks_shortest_path_validation_state_results.json,3,0.0,1.0,14.666666666666666
